"Laatste: Tijd (ms)";"Laatste: Potential 1 (V)";"Laatste: Potential 2 (V)";"Latest: Time (s)";"Latest: Potential 1 (V)";"Latest: Potential 2 (V)";"Meting 1: Tijd (ms)";"Meting 1: Potential 1 (V)";"Meting 1: Potential 2 (V)";"Meting 2: Tijd (s)";"Meting 2: Potential 1 (V)";"Meting 2: Potential 2 (V)";"Meting 3: Tijd (ms)";"Meting 3: Potential 1 (V)";"Meting 3: Potential 2 (V)";"Meting 4: Tijd (s)";"Meting 4: Potential 1 (V)";"Meting 4: Potential 2 (V)"
;;;;;;2657,200000;-6,977;-7,060;3,796;5,614;7,690;;;;;;
;;;;;;2657,900000;-6,972;-7,055;3,797;5,639;7,690;;;;;;
;;;;;;2658,600000;-6,982;-7,055;3,798;5,658;7,690;;;;;;
;;;;;;2659,300000;-6,977;-7,055;3,799;5,673;7,690;;;;;;
;;;;;;2660,000000;-6,977;-7,055;3,800;5,697;7,690;;;;;;
;;;;;;2660,700000;-6,977;-7,055;3,801;5,712;7,690;;;;;;
;;;;;;2661,400000;-6,982;-7,055;3,802;5,731;7,690;;;;;;
;;;;;;2662,100000;-6,982;-7,060;3,803;5,756;7,690;;;;;;
;;;;;;2662,800000;-6,977;-7,055;3,804;5,766;7,690;;;;;;
;;;;;;2663,500000;-6,982;-7,055;3,805;5,795;7,695;;;;;;
;;;;;;2664,200000;-6,977;-7,055;3,806;5,810;7,690;;;;;;
;;;;;;2664,900000;-6,977;-7,055;3,807;5,829;7,695;;;;;;
;;;;;;2665,600000;-6,977;-7,055;3,808;5,844;7,690;;;;;;
;;;;;;2666,300000;-6,977;-7,050;3,809;5,858;7,695;;;;;;
;;;;;;2667,000000;-6,982;-7,055;3,810;5,883;7,695;;;;;;
;;;;;;2667,700000;-6,972;-7,050;3,811;5,897;7,685;;;;;;
;;;;;;2668,400000;-6,982;-7,050;3,812;5,912;7,695;;;;;;
;;;;;;2669,100000;-6,977;-7,055;3,813;5,932;7,695;;;;;;
;;;;;;2669,800000;-6,982;-7,055;3,814;5,946;7,700;;;;;;
;;;;;;2670,500000;-6,977;-7,050;3,815;5,966;7,700;;;;;;
;;;;;;2671,200000;-6,982;-7,055;3,816;5,980;7,700;;;;;;
;;;;;;2671,900000;-6,972;-7,065;3,817;5,995;7,695;;;;;;
;;;;;;2672,600000;-6,977;-7,050;3,818;6,015;7,695;;;;;;
;;;;;;2673,300000;-6,977;-7,055;3,819;6,024;7,695;;;;;;
;;;;;;2674,000000;-6,982;-7,055;3,820;6,049;7,700;;;;;;
;;;;;;2674,700000;-6,982;-7,050;3,821;6,059;7,695;;;;;;
;;;;;;2675,400000;-6,982;-7,060;3,822;6,073;7,700;;;;;;
;;;;;;2676,100000;-6,977;-7,050;3,823;6,093;7,695;;;;;;
;;;;;;2676,800000;-6,982;-7,060;3,824;6,103;7,690;;;;;;
;;;;;;2677,500000;-6,972;-7,055;3,825;6,122;7,695;;;;;;
;;;;;;2678,200000;-6,982;-7,055;3,826;6,137;7,695;;;;;;
;;;;;;2678,900000;-6,977;-7,055;3,827;6,147;7,695;;;;;;
;;;;;;2679,600000;-6,982;-7,055;3,828;6,166;7,700;;;;;;
;;;;;;2680,300000;-6,982;-7,060;3,829;6,176;7,695;;;;;;
;;;;;;2681,000000;-6,977;-7,050;3,830;6,190;7,700;;;;;;
;;;;;;2681,700000;-6,982;-7,060;3,831;6,210;7,695;;;;;;
;;;;;;2682,400000;-6,977;-7,055;3,832;6,220;7,695;;;;;;
;;;;;;2683,100000;-6,982;-7,060;3,833;6,239;7,695;;;;;;
;;;;;;2683,800000;-6,977;-7,055;3,834;6,249;7,690;;;;;;
;;;;;;2684,500000;-6,977;-7,050;3,835;6,264;7,695;;;;;;
;;;;;;2685,200000;-6,977;-7,055;3,836;6,278;7,700;;;;;;
;;;;;;2685,900000;-6,977;-7,050;3,837;6,283;7,690;;;;;;
;;;;;;2686,600000;-6,982;-7,055;3,838;6,303;7,695;;;;;;
;;;;;;2687,300000;-6,977;-7,055;3,839;6,317;7,690;;;;;;
;;;;;;2688,000000;-6,982;-7,055;3,840;6,327;7,700;;;;;;
;;;;;;2688,700000;-6,977;-7,055;3,841;6,347;7,695;;;;;;
;;;;;;2689,400000;-6,977;-7,050;3,842;6,352;7,695;;;;;;
;;;;;;2690,100000;-6,982;-7,060;3,843;6,371;7,700;;;;;;
;;;;;;2690,800000;-6,977;-7,055;3,844;6,386;7,695;;;;;;
;;;;;;2691,500000;-6,982;-7,060;3,845;6,391;7,700;;;;;;
;;;;;;2692,200000;-6,977;-7,055;3,846;6,410;7,700;;;;;;
;;;;;;2692,900000;-6,977;-7,055;3,847;6,415;7,695;;;;;;
;;;;;;2693,600000;-6,977;-7,050;3,848;6,430;7,695;;;;;;
;;;;;;2694,300000;-6,982;-7,050;3,849;6,444;7,695;;;;;;
;;;;;;2695,000000;-6,982;-7,060;3,850;6,454;7,700;;;;;;
;;;;;;2695,700000;-6,972;-7,050;3,851;6,464;7,700;;;;;;
;;;;;;2696,400000;-6,982;-7,060;3,852;6,469;7,695;;;;;;
;;;;;;2697,100000;-6,977;-7,055;3,853;6,488;7,700;;;;;;
;;;;;;2697,800000;-6,982;-7,055;3,854;6,498;7,700;;;;;;
;;;;;;2698,500000;-6,977;-7,055;3,855;6,508;7,700;;;;;;
;;;;;;2699,200000;-6,977;-7,050;3,856;6,527;7,700;;;;;;
;;;;;;2699,900000;-6,977;-7,060;3,857;6,527;7,695;;;;;;
;;;;;;2700,600000;-6,972;-7,050;3,858;6,542;7,700;;;;;;
;;;;;;2701,300000;-6,982;-7,060;3,859;6,552;7,695;;;;;;
;;;;;;2702,000000;-6,977;-7,055;3,860;6,562;7,695;;;;;;
;;;;;;2702,700000;-6,982;-7,055;3,861;6,581;7,695;;;;;;
;;;;;;2703,400000;-6,977;-7,060;3,862;6,586;7,690;;;;;;
;;;;;;2704,100000;-6,977;-7,055;3,863;6,596;7,695;;;;;;
;;;;;;2704,800000;-6,977;-7,055;3,864;6,611;7,695;;;;;;
;;;;;;2705,500000;-6,972;-7,050;3,865;6,611;7,700;;;;;;
;;;;;;2706,200000;-6,982;-7,055;3,866;6,630;7,700;;;;;;
;;;;;;2706,900000;-6,977;-7,050;3,867;6,635;7,695;;;;;;
;;;;;;2707,600000;-6,982;-7,050;3,868;6,645;7,695;;;;;;
;;;;;;2708,300000;-6,977;-7,055;3,869;6,659;7,700;;;;;;
;;;;;;2709,000000;-6,977;-7,050;3,870;6,664;7,700;;;;;;
;;;;;;2709,700000;-6,982;-7,055;3,871;6,674;7,700;;;;;;
;;;;;;2710,400000;-6,977;-7,055;3,872;6,684;7,695;;;;;;
;;;;;;2711,100000;-6,982;-7,055;3,873;6,689;7,700;;;;;;
;;;;;;2711,800000;-6,982;-7,060;3,874;6,698;7,695;;;;;;
;;;;;;2712,500000;-6,982;-7,050;3,875;6,708;7,700;;;;;;
;;;;;;2713,200000;-6,982;-7,065;3,876;6,723;7,705;;;;;;
;;;;;;2713,900000;-6,977;-7,050;3,877;6,733;7,690;;;;;;
;;;;;;2714,600000;-6,982;-7,055;3,878;6,733;7,700;;;;;;
;;;;;;2715,300000;-6,982;-7,050;3,879;6,752;7,695;;;;;;
;;;;;;2716,000000;-6,982;-7,055;3,880;6,752;7,695;;;;;;
;;;;;;2716,700000;-6,977;-7,055;3,881;6,767;7,700;;;;;;
;;;;;;2717,400000;-6,982;-7,050;3,882;6,772;7,695;;;;;;
;;;;;;2718,100000;-6,982;-7,060;3,883;6,781;7,700;;;;;;
;;;;;;2718,800000;-6,977;-7,050;3,884;6,791;7,700;;;;;;
;;;;;;2719,500000;-6,987;-7,060;3,885;6,796;7,695;;;;;;
;;;;;;2720,200000;-6,977;-7,055;3,886;6,806;7,700;;;;;;
;;;;;;2720,900000;-6,982;-7,055;3,887;6,816;7,690;;;;;;
;;;;;;2721,600000;-6,977;-7,060;3,888;6,821;7,695;;;;;;
;;;;;;2722,300000;-6,982;-7,055;3,889;6,835;7,700;;;;;;
;;;;;;2723,000000;-6,977;-7,060;3,890;6,835;7,695;;;;;;
;;;;;;2723,700000;-6,977;-7,050;3,891;6,845;7,705;;;;;;
;;;;;;2724,400000;-6,982;-7,055;3,892;6,855;7,695;;;;;;
;;;;;;2725,100000;-6,977;-7,050;3,893;6,860;7,700;;;;;;
;;;;;;2725,800000;-6,982;-7,050;3,894;6,869;7,700;;;;;;
;;;;;;2726,500000;-6,982;-7,055;3,895;6,879;7,700;;;;;;
;;;;;;2727,200000;-6,977;-7,055;3,896;6,884;7,700;;;;;;
;;;;;;2727,900000;-6,977;-7,060;3,897;6,894;7,700;;;;;;
;;;;;;2728,600000;-6,972;-7,055;3,898;6,894;7,695;;;;;;
;;;;;;2729,300000;-6,982;-7,060;3,899;6,908;7,700;;;;;;
;;;;;;2730,000000;-6,977;-7,055;3,900;6,908;7,690;;;;;;
;;;;;;2730,700000;-6,982;-7,055;3,901;6,918;7,695;;;;;;
;;;;;;2731,400000;-6,977;-7,060;3,902;6,928;7,705;;;;;;
;;;;;;2732,100000;-6,977;-7,050;3,903;6,928;7,700;;;;;;
;;;;;;2732,800000;-6,982;-7,060;3,904;6,947;7,700;;;;;;
;;;;;;2733,500000;-6,977;-7,055;3,905;6,947;7,695;;;;;;
;;;;;;2734,200000;-6,987;-7,060;3,906;6,957;7,700;;;;;;
;;;;;;2734,900000;-6,977;-7,050;3,907;6,962;7,700;;;;;;
;;;;;;2735,600000;-6,982;-7,055;3,908;6,962;7,695;;;;;;
;;;;;;2736,300000;-6,977;-7,055;3,909;6,977;7,700;;;;;;
;;;;;;2737,000000;-6,977;-7,050;3,910;6,977;7,700;;;;;;
;;;;;;2737,700000;-6,982;-7,060;3,911;6,982;7,695;;;;;;
;;;;;;2738,400000;-6,977;-7,055;3,912;6,991;7,700;;;;;;
;;;;;;2739,100000;-6,982;-7,055;3,913;6,991;7,700;;;;;;
;;;;;;2739,800000;-6,977;-7,060;3,914;7,006;7,705;;;;;;
;;;;;;2740,500000;-6,982;-7,055;3,915;7,011;7,700;;;;;;
;;;;;;2741,200000;-6,982;-7,065;3,916;7,021;7,700;;;;;;
;;;;;;2741,900000;-6,982;-7,055;3,917;7,026;7,700;;;;;;
;;;;;;2742,600000;-6,987;-7,065;3,918;7,031;7,690;;;;;;
;;;;;;2743,300000;-6,977;-7,055;3,919;7,035;7,700;;;;;;
;;;;;;2744,000000;-6,982;-7,060;3,920;7,040;7,700;;;;;;
;;;;;;2744,700000;-6,982;-7,055;3,921;7,045;7,700;;;;;;
;;;;;;2745,400000;-6,982;-7,055;3,922;7,055;7,700;;;;;;
;;;;;;2746,100000;-6,977;-7,055;3,923;7,060;7,695;;;;;;
;;;;;;2746,800000;-6,972;-7,050;3,924;7,060;7,700;;;;;;
;;;;;;2747,500000;-6,987;-7,060;3,925;7,070;7,700;;;;;;
;;;;;;2748,200000;-6,977;-7,050;3,926;7,074;7,700;;;;;;
;;;;;;2748,900000;-6,982;-7,055;3,927;7,084;7,700;;;;;;
;;;;;;2749,600000;-6,977;-7,055;3,928;7,084;7,695;;;;;;
;;;;;;2750,300000;-6,982;-7,055;3,929;7,094;7,705;;;;;;
;;;;;;2751,000000;-6,982;-7,060;3,930;7,099;7,705;;;;;;
;;;;;;2751,700000;-6,977;-7,050;3,931;7,094;7,695;;;;;;
;;;;;;2752,400000;-6,987;-7,060;3,932;7,114;7,705;;;;;;
;;;;;;2753,100000;-6,982;-7,055;3,933;7,114;7,695;;;;;;
;;;;;;2753,800000;-6,982;-7,055;3,934;7,118;7,700;;;;;;
;;;;;;2754,500000;-6,977;-7,050;3,935;7,123;7,705;;;;;;
;;;;;;2755,200000;-6,977;-7,050;3,936;7,123;7,700;;;;;;
;;;;;;2755,900000;-6,977;-7,055;3,937;7,138;7,700;;;;;;
;;;;;;2756,600000;-6,977;-7,050;3,938;7,138;7,695;;;;;;
;;;;;;2757,300000;-6,982;-7,055;3,939;7,143;7,700;;;;;;
;;;;;;2758,000000;-6,982;-7,050;3,940;7,148;7,700;;;;;;
;;;;;;2758,700000;-6,982;-7,050;3,941;7,148;7,700;;;;;;
;;;;;;2759,400000;-6,982;-7,065;3,942;7,158;7,700;;;;;;
;;;;;;2760,100000;-6,982;-7,055;3,943;7,162;7,700;;;;;;
;;;;;;2760,800000;-6,982;-7,060;3,944;7,162;7,700;;;;;;
;;;;;;2761,500000;-6,977;-7,050;3,945;7,172;7,700;;;;;;
;;;;;;2762,200000;-6,987;-7,055;3,946;7,172;7,700;;;;;;
;;;;;;2762,900000;-6,982;-7,050;3,947;7,182;7,705;;;;;;
;;;;;;2763,600000;-6,982;-7,055;3,948;7,182;7,700;;;;;;
;;;;;;2764,300000;-6,982;-7,060;3,949;7,182;7,705;;;;;;
;;;;;;2765,000000;-6,982;-7,050;3,950;7,197;7,700;;;;;;
;;;;;;2765,700000;-6,982;-7,055;3,951;7,197;7,695;;;;;;
;;;;;;2766,400000;-6,977;-7,055;3,952;7,201;7,700;;;;;;
;;;;;;2767,100000;-6,977;-7,060;3,953;7,206;7,705;;;;;;
;;;;;;2767,800000;-6,977;-7,055;3,954;7,201;7,700;;;;;;
;;;;;;2768,500000;-6,982;-7,050;3,955;7,216;7,700;;;;;;
;;;;;;2769,200000;-6,982;-7,060;3,956;7,221;7,700;;;;;;
;;;;;;2769,900000;-6,972;-7,050;3,957;7,221;7,705;;;;;;
;;;;;;2770,600000;-6,987;-7,055;3,958;7,226;7,700;;;;;;
;;;;;;2771,300000;-6,977;-7,060;3,959;7,226;7,700;;;;;;
;;;;;;2772,000000;-6,982;-7,060;3,960;7,236;7,700;;;;;;
;;;;;;2772,700000;-6,982;-7,060;3,961;7,241;7,695;;;;;;
;;;;;;2773,400000;-6,977;-7,055;3,962;7,241;7,700;;;;;;
;;;;;;2774,100000;-6,982;-7,060;3,963;7,245;7,705;;;;;;
;;;;;;2774,800000;-6,977;-7,050;3,964;7,245;7,700;;;;;;
;;;;;;2775,500000;-6,982;-7,050;3,965;7,255;7,709;;;;;;
;;;;;;2776,200000;-6,982;-7,055;3,966;7,255;7,700;;;;;;
;;;;;;2776,900000;-6,977;-7,050;3,967;7,255;7,700;;;;;;
;;;;;;2777,600000;-6,982;-7,060;3,968;7,265;7,705;;;;;;
;;;;;;2778,300000;-6,982;-7,055;3,969;7,265;7,700;;;;;;
;;;;;;2779,000000;-6,987;-7,055;3,970;7,270;7,705;;;;;;
;;;;;;2779,700000;-6,977;-7,050;3,971;7,270;7,700;;;;;;
;;;;;;2780,400000;-6,977;-7,055;3,972;7,275;7,700;;;;;;
;;;;;;2781,100000;-6,982;-7,055;3,973;7,280;7,700;;;;;;
;;;;;;2781,800000;-6,982;-7,055;3,974;7,280;7,700;;;;;;
;;;;;;2782,500000;-6,982;-7,060;3,975;7,289;7,705;;;;;;
;;;;;;2783,200000;-6,977;-7,050;3,976;7,294;7,705;;;;;;
;;;;;;2783,900000;-6,982;-7,055;3,977;7,289;7,705;;;;;;
;;;;;;2784,600000;-6,977;-7,055;3,978;7,294;7,700;;;;;;
;;;;;;2785,300000;-6,982;-7,055;3,979;7,294;7,700;;;;;;
;;;;;;2786,000000;-6,977;-7,055;3,980;7,304;7,705;;;;;;
;;;;;;2786,700000;-6,977;-7,050;3,981;7,304;7,705;;;;;;
;;;;;;2787,400000;-6,982;-7,060;3,982;7,309;7,700;;;;;;
;;;;;;2788,100000;-6,977;-7,055;3,983;7,319;7,700;;;;;;
;;;;;;2788,800000;-6,987;-7,060;3,984;7,314;7,705;;;;;;
;;;;;;2789,500000;-6,977;-7,055;3,985;7,319;7,705;;;;;;
;;;;;;2790,200000;-6,982;-7,060;3,986;7,319;7,700;;;;;;
;;;;;;2790,900000;-6,977;-7,055;3,987;7,324;7,695;;;;;;
;;;;;;2791,600000;-6,982;-7,055;3,988;7,333;7,700;;;;;;
;;;;;;2792,300000;-6,987;-7,060;3,989;7,328;7,700;;;;;;
;;;;;;2793,000000;-6,977;-7,055;3,990;7,328;7,709;;;;;;
;;;;;;2793,700000;-6,982;-7,055;3,991;7,333;7,700;;;;;;
;;;;;;2794,400000;-6,977;-7,055;3,992;7,338;7,700;;;;;;
;;;;;;2795,100000;-6,982;-7,055;3,993;7,343;7,700;;;;;;
;;;;;;2795,800000;-6,982;-7,055;3,994;7,348;7,695;;;;;;
;;;;;;2796,500000;-6,977;-7,050;3,995;7,348;7,705;;;;;;
;;;;;;2797,200000;-6,982;-7,060;3,996;7,353;7,705;;;;;;
;;;;;;2797,900000;-6,977;-7,055;3,997;7,348;7,705;;;;;;
;;;;;;2798,600000;-6,987;-7,050;3,998;7,358;7,705;;;;;;
;;;;;;2799,300000;-6,982;-7,055;3,999;7,358;7,695;;;;;;
;;;;;;2800,000000;-6,982;-7,055;4,000;7,363;7,709;;;;;;
;;;;;;2800,700000;-6,987;-7,060;4,001;7,363;7,700;;;;;;
;;;;;;2801,400000;-6,982;-7,060;4,002;7,363;7,700;;;;;;
;;;;;;2802,100000;-6,987;-7,060;4,003;7,372;7,705;;;;;;
;;;;;;2802,800000;-6,977;-7,055;4,004;7,372;7,700;;;;;;
;;;;;;2803,500000;-6,982;-7,055;4,005;7,372;7,705;;;;;;
;;;;;;2804,200000;-6,977;-7,055;4,006;7,377;7,709;;;;;;
;;;;;;2804,900000;-6,982;-7,050;4,007;7,377;7,700;;;;;;
;;;;;;2805,600000;-6,977;-7,060;4,008;7,382;7,705;;;;;;
;;;;;;2806,300000;-6,977;-7,050;4,009;7,387;7,700;;;;;;
;;;;;;2807,000000;-6,982;-7,055;4,010;7,382;7,700;;;;;;
;;;;;;2807,700000;-6,977;-7,055;4,011;7,392;7,705;;;;;;
;;;;;;2808,400000;-6,977;-7,055;4,012;7,387;7,700;;;;;;
;;;;;;2809,100000;-6,982;-7,055;4,013;7,392;7,709;;;;;;
;;;;;;2809,800000;-6,982;-7,050;4,014;7,392;7,700;;;;;;
;;;;;;2810,500000;-6,982;-7,055;4,015;7,397;7,700;;;;;;
;;;;;;2811,200000;-6,977;-7,055;4,016;7,402;7,700;;;;;;
;;;;;;2811,900000;-6,987;-7,055;4,017;7,402;7,700;;;;;;
;;;;;;2812,600000;-6,977;-7,055;4,018;7,407;7,705;;;;;;
;;;;;;2813,300000;-6,982;-7,055;4,019;7,407;7,705;;;;;;
;;;;;;2814,000000;-6,977;-7,060;4,020;7,402;7,700;;;;;;
;;;;;;2814,700000;-6,977;-7,055;4,021;7,411;7,700;;;;;;
;;;;;;2815,400000;-6,987;-7,055;4,022;7,411;7,700;;;;;;
;;;;;;2816,100000;-6,972;-7,050;4,023;7,416;7,709;;;;;;
;;;;;;2816,800000;-6,982;-7,055;4,024;7,416;7,705;;;;;;
;;;;;;2817,500000;-6,977;-7,055;4,025;7,416;7,700;;;;;;
;;;;;;2818,200000;-6,982;-7,055;4,026;7,421;7,705;;;;;;
;;;;;;2818,900000;-6,977;-7,060;4,027;7,421;7,700;;;;;;
;;;;;;2819,600000;-6,977;-7,050;4,028;7,426;7,709;;;;;;
;;;;;;2820,300000;-6,982;-7,060;4,029;7,431;7,700;;;;;;
;;;;;;2821,000000;-6,977;-7,055;4,030;7,421;7,705;;;;;;
;;;;;;2821,700000;-6,987;-7,060;4,031;7,431;7,705;;;;;;
;;;;;;2822,400000;-6,977;-7,060;4,032;7,436;7,695;;;;;;
;;;;;;2823,100000;-6,982;-7,050;4,033;7,431;7,709;;;;;;
;;;;;;2823,800000;-6,982;-7,055;4,034;7,436;7,700;;;;;;
;;;;;;2824,500000;-6,977;-7,050;4,035;7,436;7,700;;;;;;
;;;;;;2825,200000;-6,987;-7,055;4,036;7,446;7,705;;;;;;
;;;;;;2825,900000;-6,982;-7,055;4,037;7,441;7,700;;;;;;
;;;;;;2826,600000;-6,982;-7,055;4,038;7,446;7,705;;;;;;
;;;;;;2827,300000;-6,977;-7,055;4,039;7,446;7,705;;;;;;
;;;;;;2828,000000;-6,977;-7,050;4,040;7,446;7,700;;;;;;
;;;;;;2828,700000;-6,982;-7,065;4,041;7,451;7,705;;;;;;
;;;;;;2829,400000;-6,977;-7,055;4,042;7,451;7,700;;;;;;
;;;;;;2830,100000;-6,982;-7,055;4,043;7,455;7,705;;;;;;
;;;;;;2830,800000;-6,972;-7,055;4,044;7,455;7,705;;;;;;
;;;;;;2831,500000;-6,982;-7,060;4,045;7,451;7,705;;;;;;
;;;;;;2832,200000;-6,982;-7,055;4,046;7,465;7,709;;;;;;
;;;;;;2832,900000;-6,982;-7,050;4,047;7,460;7,705;;;;;;
;;;;;;2833,600000;-6,977;-7,060;4,048;7,460;7,705;;;;;;
;;;;;;2834,300000;-6,977;-7,050;4,049;7,460;7,700;;;;;;
;;;;;;2835,000000;-6,987;-7,055;4,050;7,460;7,700;;;;;;
;;;;;;2835,700000;-6,977;-7,055;4,051;7,465;7,709;;;;;;
;;;;;;2836,400000;-6,982;-7,050;4,052;7,470;7,705;;;;;;
;;;;;;2837,100000;-6,977;-7,055;4,053;7,465;7,700;;;;;;
;;;;;;2837,800000;-6,982;-7,050;4,054;7,475;7,705;;;;;;
;;;;;;2838,500000;-6,982;-7,060;4,055;7,475;7,705;;;;;;
;;;;;;2839,200000;-6,977;-7,050;4,056;7,475;7,709;;;;;;
;;;;;;2839,900000;-6,987;-7,055;4,057;7,475;7,700;;;;;;
;;;;;;2840,600000;-6,982;-7,060;4,058;7,470;7,705;;;;;;
;;;;;;2841,300000;-6,982;-7,055;4,059;7,480;7,700;;;;;;
;;;;;;2842,000000;-6,977;-7,055;4,060;7,475;7,695;;;;;;
;;;;;;2842,700000;-6,977;-7,050;4,061;7,480;7,705;;;;;;
;;;;;;2843,400000;-6,982;-7,060;4,062;7,480;7,705;;;;;;
;;;;;;2844,100000;-6,977;-7,055;4,063;7,480;7,705;;;;;;
;;;;;;2844,800000;-6,982;-7,050;4,064;7,490;7,705;;;;;;
;;;;;;2845,500000;-6,977;-7,055;4,065;7,485;7,700;;;;;;
;;;;;;2846,200000;-6,982;-7,055;4,066;7,490;7,709;;;;;;
;;;;;;2846,900000;-6,982;-7,050;4,067;7,490;7,705;;;;;;
;;;;;;2847,600000;-6,977;-7,050;4,068;7,490;7,709;;;;;;
;;;;;;2848,300000;-6,982;-7,060;4,069;7,495;7,705;;;;;;
;;;;;;2849,000000;-6,982;-7,050;4,070;7,490;7,695;;;;;;
;;;;;;2849,700000;-6,982;-7,055;4,071;7,495;7,709;;;;;;
;;;;;;2850,400000;-6,982;-7,055;4,072;7,495;7,705;;;;;;
;;;;;;2851,100000;-6,982;-7,050;4,073;7,490;7,700;;;;;;
;;;;;;2851,800000;-6,982;-7,060;4,074;7,499;7,709;;;;;;
;;;;;;2852,500000;-6,982;-7,055;4,075;7,499;7,700;;;;;;
;;;;;;2853,200000;-6,987;-7,060;4,076;7,495;7,705;;;;;;
;;;;;;2853,900000;-6,977;-7,050;4,077;7,499;7,705;;;;;;
;;;;;;2854,600000;-6,982;-7,055;4,078;7,499;7,705;;;;;;
;;;;;;2855,300000;-6,982;-7,050;4,079;7,504;7,705;;;;;;
;;;;;;2856,000000;-6,982;-7,050;4,080;7,499;7,700;;;;;;
;;;;;;2856,700000;-6,982;-7,060;4,081;7,504;7,705;;;;;;
;;;;;;2857,400000;-6,977;-7,050;4,082;7,509;7,700;;;;;;
;;;;;;2858,100000;-6,987;-7,060;4,083;7,499;7,700;;;;;;
;;;;;;2858,800000;-6,977;-7,055;4,084;7,509;7,705;;;;;;
;;;;;;2859,500000;-6,982;-7,055;4,085;7,514;7,705;;;;;;
;;;;;;2860,200000;-6,977;-7,055;4,086;7,509;7,705;;;;;;
;;;;;;2860,900000;-6,982;-7,050;4,087;7,519;7,705;;;;;;
;;;;;;2861,600000;-6,982;-7,060;4,088;7,514;7,700;;;;;;
;;;;;;2862,300000;-6,977;-7,055;4,089;7,514;7,709;;;;;;
;;;;;;2863,000000;-6,987;-7,060;4,090;7,519;7,705;;;;;;
;;;;;;2863,700000;-6,977;-7,060;4,091;7,509;7,705;;;;;;
;;;;;;2864,400000;-6,982;-7,055;4,092;7,524;7,705;;;;;;
;;;;;;2865,100000;-6,982;-7,055;4,093;7,514;7,700;;;;;;
;;;;;;2865,800000;-6,982;-7,050;4,094;7,524;7,714;;;;;;
;;;;;;2866,500000;-6,977;-7,060;4,095;7,524;7,705;;;;;;
;;;;;;2867,200000;-6,977;-7,050;4,096;7,519;7,705;;;;;;
;;;;;;2867,900000;-6,987;-7,060;4,097;7,529;7,705;;;;;;
;;;;;;2868,600000;-6,982;-7,055;4,098;7,524;7,705;;;;;;
;;;;;;2869,300000;-6,982;-7,055;4,099;7,524;7,709;;;;;;
;;;;;;2870,000000;-6,982;-7,055;4,100;7,524;7,705;;;;;;
;;;;;;2870,700000;-6,977;-7,050;4,101;7,524;7,700;;;;;;
;;;;;;2871,400000;-6,977;-7,060;4,102;7,534;7,709;;;;;;
;;;;;;2872,100000;-6,977;-7,055;4,103;7,529;7,705;;;;;;
;;;;;;2872,800000;-6,982;-7,055;4,104;7,534;7,705;;;;;;
;;;;;;2873,500000;-6,977;-7,060;4,105;7,534;7,709;;;;;;
;;;;;;2874,200000;-6,982;-7,055;4,106;7,529;7,709;;;;;;
;;;;;;2874,900000;-6,977;-7,055;4,107;7,538;7,705;;;;;;
;;;;;;2875,600000;-6,982;-7,050;4,108;7,534;7,705;;;;;;
;;;;;;2876,300000;-6,982;-7,060;4,109;7,534;7,705;;;;;;
;;;;;;2877,000000;-6,977;-7,050;4,110;7,538;7,705;;;;;;
;;;;;;2877,700000;-6,987;-7,050;4,111;7,534;7,705;;;;;;
;;;;;;2878,400000;-6,977;-7,055;4,112;7,543;7,709;;;;;;
;;;;;;2879,100000;-6,982;-7,050;4,113;7,538;7,705;;;;;;
;;;;;;2879,800000;-6,977;-7,055;4,114;7,534;7,705;;;;;;
;;;;;;2880,500000;-6,982;-7,055;4,115;7,543;7,705;;;;;;
;;;;;;2881,200000;-6,982;-7,055;4,116;7,538;7,700;;;;;;
;;;;;;2881,900000;-6,977;-7,055;4,117;7,538;7,705;;;;;;
;;;;;;2882,600000;-6,982;-7,060;4,118;7,543;7,705;;;;;;
;;;;;;2883,300000;-6,982;-7,055;4,119;7,543;7,709;;;;;;
;;;;;;2884,000000;-6,982;-7,055;4,120;7,553;7,705;;;;;;
;;;;;;2884,700000;-6,982;-7,055;4,121;7,538;7,700;;;;;;
;;;;;;2885,400000;-6,977;-7,050;4,122;7,543;7,705;;;;;;
;;;;;;2886,100000;-6,982;-7,060;4,123;7,543;7,705;;;;;;
;;;;;;2886,800000;-6,977;-7,050;4,124;7,548;7,705;;;;;;
;;;;;;2887,500000;-6,987;-7,055;4,125;7,553;7,705;;;;;;
;;;;;;2888,200000;-6,982;-7,055;4,126;7,553;7,700;;;;;;
;;;;;;2888,900000;-6,982;-7,050;4,127;7,548;7,709;;;;;;
;;;;;;2889,600000;-6,977;-7,060;4,128;7,548;7,705;;;;;;
;;;;;;2890,300000;-6,977;-7,055;4,129;7,548;7,705;;;;;;
;;;;;;2891,000000;-6,987;-7,055;4,130;7,553;7,709;;;;;;
;;;;;;2891,700000;-6,982;-7,060;4,131;7,553;7,700;;;;;;
;;;;;;2892,400000;-6,982;-7,060;4,132;7,553;7,705;;;;;;
;;;;;;2893,100000;-6,977;-7,055;4,133;7,553;7,700;;;;;;
;;;;;;2893,800000;-6,982;-7,060;4,134;7,553;7,705;;;;;;
;;;;;;2894,500000;-6,982;-7,060;4,135;7,558;7,709;;;;;;
;;;;;;2895,200000;-6,982;-7,050;4,136;7,558;7,705;;;;;;
;;;;;;2895,900000;-6,987;-7,060;4,137;7,558;7,705;;;;;;
