"Laatste: Tijd (s)";"Laatste: Potential 1 (V)";"Laatste: Potential 2 (V)";"Latest: Time (s)";"Latest: Potential 1 (V)";"Latest: Potential 2 (V)";"Meting 1: Tijd (ms)";"Meting 1: Potential 1 (V)";"Meting 1: Potential 2 (V)";"Meting 2: Tijd (s)";"Meting 2: Potential 1 (V)";"Meting 2: Potential 2 (V)";"Meting 3: Tijd (ms)";"Meting 3: Potential 1 (V)";"Meting 3: Potential 2 (V)"
1,7175;-0,051;4,344;;;;2404,500000;-6,967;-7,050;3,435;-6,967;-7,055;;;
1,7180;-0,056;4,320;;;;2405,200000;-6,962;-7,045;3,436;-6,962;-7,050;;;
1,7185;-0,051;4,300;;;;2405,900000;-6,967;-7,060;3,437;-6,967;-7,055;;;
1,7190;-0,051;4,286;;;;2406,600000;-6,962;-7,050;3,438;-6,967;-7,050;;;
1,7195;-0,056;4,261;;;;2407,300000;-6,967;-7,050;3,439;-6,967;-7,050;;;
1,7200;-0,051;4,242;;;;2408,000000;-6,962;-7,050;3,440;-6,967;-7,060;;;
1,7205;-0,046;4,222;;;;2408,700000;-6,972;-7,050;3,441;-6,967;-7,050;;;
1,7210;-0,056;4,198;;;;2409,400000;-6,967;-7,055;3,442;-6,972;-7,065;;;
1,7215;-0,051;4,183;;;;2410,100000;-6,967;-7,050;3,443;-6,972;-7,045;;;
1,7220;-0,051;4,159;;;;2410,800000;-6,977;-7,060;3,444;-6,967;-7,050;;;
1,7225;-0,056;4,144;;;;2411,500000;-6,962;-7,050;3,445;-6,972;-7,055;;;
1,7230;-0,056;4,115;;;;2412,200000;-6,967;-7,055;3,446;-6,962;-7,050;;;
1,7235;-0,051;4,100;;;;2412,900000;-6,967;-7,055;3,447;-6,967;-7,055;;;
1,7240;-0,056;4,081;;;;2413,600000;-6,967;-7,055;3,448;-6,972;-7,055;;;
1,7245;-0,051;4,051;;;;2414,300000;-6,962;-7,060;3,449;-6,967;-7,050;;;
1,7250;-0,051;4,037;;;;2415,000000;-6,962;-7,050;3,450;-6,972;-7,060;;;
1,7255;-0,056;4,017;;;;2415,700000;-6,972;-7,055;3,451;-6,967;-7,050;;;
1,7260;-0,056;3,993;;;;2416,400000;-6,962;-7,050;3,452;-6,972;-7,055;;;
1,7265;-0,056;3,973;;;;2417,100000;-6,967;-7,050;3,453;-6,967;-7,050;;;
1,7270;-0,056;3,958;;;;2417,800000;-6,967;-7,050;3,454;-6,967;-7,050;;;
1,7275;-0,056;3,929;;;;2418,500000;-6,967;-7,055;3,455;-6,972;-7,060;;;
1,7280;-0,051;3,915;;;;2419,200000;-6,967;-7,055;3,456;-6,962;-7,050;;;
1,7285;-0,056;3,895;;;;2419,900000;-6,967;-7,050;3,457;-6,967;-7,055;;;
1,7290;-0,061;3,871;;;;2420,600000;-6,972;-7,055;3,458;-6,972;-7,050;;;
1,7295;-0,051;3,851;;;;2421,300000;-6,962;-7,050;3,459;-6,967;-7,055;;;
1,7300;-0,051;3,832;;;;2422,000000;-6,972;-7,055;3,460;-6,972;-7,055;;;
1,7305;-0,056;3,812;;;;2422,700000;-6,967;-7,055;3,461;-6,967;-7,050;;;
1,7310;-0,051;3,788;;;;2423,400000;-6,967;-7,050;3,462;-6,972;-7,055;;;
1,7315;-0,051;3,768;;;;2424,100000;-6,967;-7,055;3,463;-6,967;-7,055;;;
1,7320;-0,056;3,739;;;;2424,800000;-6,962;-7,050;3,464;-6,967;-7,050;;;
1,7325;-0,056;3,724;;;;2425,500000;-6,972;-7,055;3,465;-6,972;-7,050;;;
1,7330;-0,051;3,700;;;;2426,200000;-6,967;-7,050;3,466;-6,972;-7,045;;;
1,7335;-0,056;3,680;;;;2426,900000;-6,967;-7,055;3,467;-6,972;-7,050;;;
1,7340;-0,056;3,656;;;;2427,600000;-6,967;-7,055;3,468;-6,972;-7,055;;;
1,7345;-0,051;3,636;;;;2428,300000;-6,962;-7,050;3,469;-6,967;-7,050;;;
1,7350;-0,056;3,617;;;;2429,000000;-6,962;-7,055;3,470;-6,972;-7,055;;;
1,7355;-0,056;3,587;;;;2429,700000;-6,957;-7,050;3,471;-6,972;-7,050;;;
1,7360;-0,051;3,573;;;;2430,400000;-6,972;-7,060;3,472;-6,972;-7,055;;;
1,7365;-0,056;3,558;;;;2431,100000;-6,962;-7,055;3,473;-6,977;-7,055;;;
1,7370;-0,056;3,524;;;;2431,800000;-6,972;-7,055;3,474;-6,967;-7,050;;;
1,7375;-0,056;3,509;;;;2432,500000;-6,972;-7,065;3,475;-6,972;-7,055;;;
1,7380;-0,056;3,490;;;;2433,200000;-6,972;-7,050;3,476;-6,967;-7,045;;;
1,7385;-0,056;3,465;;;;2433,900000;-6,967;-7,060;3,477;-6,972;-7,055;;;
1,7390;-0,051;3,446;;;;2434,600000;-6,962;-7,050;3,478;-6,977;-7,055;;;
1,7395;-0,056;3,426;;;;2435,300000;-6,972;-7,055;3,479;-6,967;-7,050;;;
1,7400;-0,061;3,397;;;;2436,000000;-6,967;-7,055;3,480;-6,972;-7,060;;;
1,7405;-0,051;3,382;;;;2436,700000;-6,967;-7,045;3,481;-6,972;-7,050;;;
1,7410;-0,056;3,363;;;;2437,400000;-6,972;-7,055;3,482;-6,967;-7,055;;;
1,7415;-0,061;3,333;;;;2438,100000;-6,967;-7,050;3,483;-6,972;-7,055;;;
1,7420;-0,051;3,314;;;;2438,800000;-6,972;-7,055;3,484;-6,967;-7,050;;;
1,7425;-0,056;3,299;;;;2439,500000;-6,967;-7,055;3,485;-6,972;-7,055;;;
1,7430;-0,056;3,275;;;;2440,200000;-6,972;-7,050;3,486;-6,972;-7,045;;;
1,7435;-0,056;3,245;;;;2440,900000;-6,972;-7,055;3,487;-6,967;-7,055;;;
1,7440;-0,056;3,231;;;;2441,600000;-6,967;-7,050;3,488;-6,972;-7,055;;;
1,7445;-0,056;3,206;;;;2442,300000;-6,967;-7,055;3,489;-6,967;-7,050;;;
1,7450;-0,056;3,177;;;;2443,000000;-6,962;-7,050;3,490;-6,972;-7,060;;;
1,7455;-0,056;3,162;;;;2443,700000;-6,972;-7,055;3,491;-6,972;-7,055;;;
1,7460;-0,056;3,143;;;;2444,400000;-6,967;-7,055;3,492;-6,972;-7,050;;;
1,7465;-0,061;3,114;;;;2445,100000;-6,972;-7,050;3,493;-6,977;-7,055;;;
1,7470;-0,056;3,099;;;;2445,800000;-6,967;-7,055;3,494;-6,967;-7,050;;;
1,7475;-0,061;3,074;;;;2446,500000;-6,972;-7,045;3,495;-6,972;-7,055;;;
1,7480;-0,056;3,050;;;;2447,200000;-6,967;-7,055;3,496;-6,972;-7,050;;;
1,7485;-0,056;3,035;;;;2447,900000;-6,967;-7,050;3,497;-6,972;-7,055;;;
1,7490;-0,061;3,011;;;;2448,600000;-6,972;-7,050;3,498;-6,977;-7,050;;;
1,7495;-0,061;2,982;;;;2449,300000;-6,967;-7,055;3,499;-6,967;-7,050;;;
1,7500;-0,051;2,962;;;;2450,000000;-6,972;-7,050;3,500;-6,972;-7,060;;;
1,7505;-0,056;2,947;;;;2450,700000;-6,967;-7,050;3,501;-6,972;-7,050;;;
1,7510;-0,066;2,913;;;;2451,400000;-6,972;-7,050;3,502;-6,972;-7,055;;;
1,7515;-0,056;2,899;;;;2452,100000;-6,977;-7,060;3,503;-6,977;-7,055;;;
1,7520;-0,056;2,879;;;;2452,800000;-6,967;-7,055;3,504;-6,972;-7,050;;;
1,7525;-0,061;2,855;;;;2453,500000;-6,972;-7,055;3,505;-6,972;-7,055;;;
1,7530;-0,056;2,825;;;;2454,200000;-6,972;-7,055;3,506;-6,977;-7,050;;;
1,7535;-0,056;2,811;;;;2454,900000;-6,972;-7,050;3,507;-6,967;-7,055;;;
1,7540;-0,061;2,786;;;;2455,600000;-6,972;-7,050;3,508;-6,977;-7,055;;;
1,7545;-0,056;2,757;;;;2456,300000;-6,962;-7,045;3,509;-6,972;-7,050;;;
1,7550;-0,056;2,742;;;;2457,000000;-6,967;-7,055;3,510;-6,972;-7,055;;;
1,7555;-0,061;2,713;;;;2457,700000;-6,967;-7,050;3,511;-6,977;-7,050;;;
1,7560;-0,056;2,689;;;;2458,400000;-6,972;-7,055;3,512;-6,977;-7,050;;;
1,7565;-0,056;2,669;;;;2459,100000;-6,972;-7,050;3,513;-6,972;-7,060;;;
1,7570;-0,061;2,650;;;;2459,800000;-6,972;-7,050;3,514;-6,972;-7,050;;;
1,7575;-0,061;2,620;;;;2460,500000;-6,972;-7,060;3,515;-6,972;-7,050;;;
1,7580;-0,056;2,606;;;;2461,200000;-6,967;-7,055;3,516;-6,972;-7,055;;;
1,7585;-0,056;2,586;;;;2461,900000;-6,972;-7,060;3,517;-6,972;-7,050;;;
1,7590;-0,061;2,557;;;;2462,600000;-6,967;-7,055;3,518;-6,972;-7,060;;;
1,7595;-0,056;2,532;;;;2463,300000;-6,977;-7,055;3,519;-6,972;-7,045;;;
1,7600;-0,056;2,523;;;;2464,000000;-6,972;-7,060;3,520;-6,972;-7,055;;;
1,7605;-0,061;2,493;;;;2464,700000;-6,972;-7,050;3,521;-6,977;-7,055;;;
1,7610;-0,061;2,474;;;;2465,400000;-6,972;-7,055;3,522;-6,972;-7,050;;;
1,7615;-0,056;2,454;;;;2466,100000;-6,967;-7,050;3,523;-6,972;-7,055;;;
1,7620;-0,066;2,420;;;;2466,800000;-6,972;-7,050;3,524;-6,972;-7,050;;;
1,7625;-0,061;2,405;;;;2467,500000;-6,972;-7,050;3,525;-6,972;-7,050;;;
1,7630;-0,056;2,386;;;;2468,200000;-6,972;-7,050;3,526;-6,977;-7,050;;;
1,7635;-0,061;2,357;;;;2468,900000;-6,972;-7,060;3,527;-6,967;-7,050;;;
1,7640;-0,056;2,332;;;;2469,600000;-6,967;-7,050;3,528;-6,972;-7,060;;;
1,7645;-0,061;2,313;;;;2470,300000;-6,972;-7,060;3,529;-6,977;-7,050;;;
1,7650;-0,061;2,283;;;;2471,000000;-6,962;-7,055;3,530;-6,972;-7,055;;;
1,7655;-0,056;2,264;;;;2471,700000;-6,977;-7,055;3,531;-6,977;-7,055;;;
1,7660;-0,056;2,244;;;;2472,400000;-6,972;-7,055;3,532;-6,972;-7,055;;;
1,7665;-0,061;2,220;;;;2473,100000;-6,972;-7,055;3,533;-6,977;-7,060;;;
1,7670;-0,061;2,190;;;;2473,800000;-6,972;-7,060;3,534;-6,977;-7,050;;;
1,7675;-0,056;2,176;;;;2474,500000;-6,972;-7,050;3,535;-6,972;-7,055;;;
1,7680;-0,061;2,151;;;;2475,200000;-6,977;-7,055;3,536;-6,982;-7,055;;;
1,7685;-0,056;2,122;;;;2475,900000;-6,967;-7,055;3,537;-6,967;-7,050;;;
1,7690;-0,056;2,103;;;;2476,600000;-6,977;-7,050;3,538;-6,972;-7,055;;;
1,7695;-0,061;2,083;;;;2477,300000;-6,972;-7,050;3,539;-6,977;-7,050;;;
1,7700;-0,061;2,054;;;;2478,000000;-6,972;-7,050;3,540;-6,972;-7,055;;;
1,7705;-0,056;2,034;;;;2478,700000;-6,972;-7,060;3,541;-6,982;-7,055;;;
1,7710;-0,061;2,010;;;;2479,400000;-6,967;-7,050;3,542;-6,972;-7,050;;;
1,7715;-0,061;1,985;;;;2480,100000;-6,977;-7,055;3,543;-6,977;-7,055;;;
1,7720;-0,056;1,966;;;;2480,800000;-6,967;-7,055;3,544;-6,977;-7,050;;;
1,7725;-0,061;1,946;;;;2481,500000;-6,977;-7,055;3,545;-6,972;-7,050;;;
1,7730;-0,066;1,912;;;;2482,200000;-6,972;-7,055;3,546;-6,977;-7,055;;;
1,7735;-0,061;1,893;;;;2482,900000;-6,972;-7,050;3,547;-6,972;-7,050;;;
1,7740;-0,061;1,873;;;;2483,600000;-6,977;-7,060;3,548;-6,972;-7,060;;;
1,7745;-0,066;1,844;;;;2484,300000;-6,972;-7,050;3,549;-6,972;-7,050;;;
1,7750;-0,061;1,824;;;;2485,000000;-6,977;-7,050;3,550;-6,972;-7,050;;;
1,7755;-0,061;1,800;;;;2485,700000;-6,972;-7,055;3,551;-6,982;-7,060;;;
1,7760;-0,066;1,775;;;;2486,400000;-6,972;-7,050;3,552;-6,972;-7,055;;;
1,7765;-0,061;1,751;;;;2487,100000;-6,967;-7,050;3,553;-6,972;-7,060;;;
1,7770;-0,056;1,731;;;;2487,800000;-6,972;-7,050;3,554;-6,977;-7,050;;;
1,7775;-0,061;1,702;;;;2488,500000;-6,977;-7,055;3,555;-6,972;-7,055;;;
1,7780;-0,056;1,683;;;;2489,200000;-6,972;-7,050;3,556;-6,977;-7,055;;;
1,7785;-0,056;1,668;;;;2489,900000;-6,972;-7,055;3,557;-6,972;-7,050;;;
1,7790;-0,061;1,639;;;;2490,600000;-6,972;-7,055;3,558;-6,977;-7,060;;;
1,7795;-0,061;1,609;;;;2491,300000;-6,972;-7,050;3,559;-6,977;-7,050;;;
1,7800;-0,056;1,595;;;;2492,000000;-6,977;-7,060;3,560;-6,972;-7,055;;;
1,7805;-0,061;1,565;;;;2492,700000;-6,977;-7,055;3,561;-6,982;-7,055;;;
1,7810;-0,056;1,541;;;;2493,400000;-6,982;-7,055;3,562;-6,972;-7,055;;;
1,7815;-0,056;1,526;;;;2494,100000;-6,972;-7,050;3,563;-6,972;-7,060;;;
1,7820;-0,061;1,497;;;;2494,800000;-6,977;-7,050;3,564;-6,972;-7,050;;;
1,7825;-0,066;1,468;;;;2495,500000;-6,972;-7,050;3,565;-6,972;-7,050;;;
1,7830;-0,056;1,448;;;;2496,200000;-6,972;-7,050;3,566;-6,982;-7,050;;;
1,7835;-0,061;1,429;;;;2496,900000;-6,972;-7,050;3,567;-6,977;-7,055;;;
1,7840;-0,066;1,399;;;;2497,600000;-6,972;-7,050;3,568;-6,977;-7,060;;;
1,7845;-0,061;1,380;;;;2498,300000;-6,977;-7,055;3,569;-6,977;-7,055;;;
1,7850;-0,066;1,355;;;;2499,000000;-6,972;-7,050;3,570;-6,972;-7,055;;;
1,7855;-0,066;1,331;;;;2499,700000;-6,977;-7,050;3,571;-6,982;-7,055;;;
1,7860;-0,061;1,306;;;;2500,400000;-6,972;-7,055;3,572;-6,972;-7,055;;;
1,7865;-0,061;1,287;;;;2501,100000;-6,972;-7,050;3,573;-6,977;-7,060;;;
1,7870;-0,066;1,258;;;;2501,800000;-6,972;-7,055;3,574;-6,977;-7,050;;;
1,7875;-0,056;1,233;;;;2502,500000;-6,972;-7,055;3,575;-6,972;-7,050;;;
1,7880;-0,061;1,219;;;;2503,200000;-6,977;-7,055;3,576;-6,977;-7,050;;;
1,7885;-0,061;1,194;;;;2503,900000;-6,972;-7,055;3,577;-6,972;-7,050;;;
1,7890;-0,061;1,165;;;;2504,600000;-6,972;-7,050;3,578;-6,977;-7,055;;;
1,7895;-0,056;1,145;;;;2505,300000;-6,977;-7,055;3,579;-6,972;-7,050;;;
1,7900;-0,061;1,121;;;;2506,000000;-6,967;-7,050;3,580;-6,972;-7,055;;;
1,7905;-0,056;1,092;;;;2506,700000;-6,977;-7,055;3,581;-6,982;-7,055;;;
1,7910;-0,056;1,077;;;;2507,400000;-6,972;-7,050;3,582;-6,972;-7,050;;;
1,7915;-0,061;1,048;;;;2508,100000;-6,977;-7,055;3,583;-6,972;-7,060;;;
1,7920;-0,056;1,018;;;;2508,800000;-6,972;-7,050;3,584;-6,972;-7,050;;;
1,7925;-0,056;1,004;;;;2509,500000;-6,977;-7,050;3,585;-6,972;-7,055;;;
1,7930;-0,061;0,979;;;;2510,200000;-6,977;-7,060;3,586;-6,982;-7,055;;;
1,7935;-0,066;0,945;;;;2510,900000;-6,972;-7,050;3,587;-6,972;-7,050;;;
1,7940;-0,056;0,930;;;;2511,600000;-6,982;-7,060;3,588;-6,977;-7,060;;;
1,7945;-0,061;0,906;;;;2512,300000;-6,972;-7,055;3,589;-6,972;-7,055;;;
1,7950;-0,061;0,872;;;;2513,000000;-6,977;-7,050;3,590;-6,977;-7,055;;;
1,7955;-0,061;0,852;;;;2513,700000;-6,972;-7,055;3,591;-6,987;-7,055;;;
1,7960;-0,066;0,838;;;;2514,400000;-6,977;-7,050;3,592;-6,972;-7,055;;;
1,7965;-0,066;0,808;;;;2515,100000;-6,972;-7,055;3,593;-6,972;-7,055;;;
1,7970;-0,061;0,789;;;;2515,800000;-6,967;-7,055;3,594;-6,977;-7,055;;;
1,7975;-0,061;0,764;;;;2516,500000;-6,982;-7,050;3,595;-6,972;-7,055;;;
1,7980;-0,066;0,740;;;;2517,200000;-6,972;-7,050;3,596;-6,982;-7,050;;;
1,7985;-0,056;0,716;;;;2517,900000;-6,977;-7,050;3,597;-6,972;-6,620;;;
1,7990;-0,056;0,696;;;;2518,600000;-6,977;-7,055;3,598;-6,855;7,636;;;
1,7995;-0,061;0,672;;;;2519,300000;-6,972;-7,050;3,599;-6,713;7,636;;;
1,8000;-0,056;0,647;;;;2520,000000;-6,972;-7,055;3,600;-6,571;7,631;;;
1,8005;-0,061;0,623;;;;2520,700000;-6,967;-7,050;3,601;-6,430;7,631;;;
1,8010;-0,061;0,598;;;;2521,400000;-6,982;-7,060;3,602;-6,283;7,631;;;
1,8015;-0,061;0,574;;;;2522,100000;-6,972;-7,055;3,603;-6,151;7,631;;;
1,8020;-0,061;0,549;;;;2522,800000;-6,977;-7,055;3,604;-6,015;7,631;;;
1,8025;-0,061;0,525;;;;2523,500000;-6,972;-7,055;3,605;-5,873;7,636;;;
1,8030;-0,061;0,496;;;;2524,200000;-6,972;-7,050;3,606;-5,746;7,636;;;
1,8035;-0,061;0,476;;;;2524,900000;-6,977;-7,055;3,607;-5,609;7,636;;;
1,8040;-0,066;0,452;;;;2525,600000;-6,972;-7,050;3,608;-5,477;7,626;;;
1,8045;-0,061;0,422;;;;2526,300000;-6,977;-7,055;3,609;-5,350;7,641;;;
1,8050;-0,061;0,403;;;;2527,000000;-6,972;-7,050;3,610;-5,214;7,636;;;
1,8055;-0,066;0,383;;;;2527,700000;-6,977;-7,050;3,611;-5,096;7,631;;;
1,8060;-0,061;0,349;;;;2528,400000;-6,972;-7,055;3,612;-4,965;7,641;;;
1,8065;-0,061;0,335;;;;2529,100000;-6,977;-7,050;3,613;-4,838;7,631;;;
1,8070;-0,061;0,305;;;;2529,800000;-6,982;-7,060;3,614;-4,716;7,641;;;
1,8075;-0,066;0,281;;;;2530,500000;-6,972;-7,050;3,615;-4,589;7,641;;;
1,8080;-0,061;0,261;;;;2531,200000;-6,977;-7,055;3,616;-4,476;7,636;;;
1,8085;-0,061;0,242;;;;2531,900000;-6,972;-7,055;3,617;-4,344;7,641;;;
1,8090;-0,066;0,212;;;;2532,600000;-6,977;-7,055;3,618;-4,232;7,636;;;
1,8095;-0,056;0,193;;;;2533,300000;-6,977;-7,060;3,619;-4,115;7,641;;;
1,8100;-0,056;0,173;;;;2534,000000;-6,972;-7,055;3,620;-3,993;7,636;;;
1,8105;-0,061;0,144;;;;2534,700000;-6,977;-7,055;3,621;-3,885;7,636;;;
1,8110;-0,056;0,120;;;;2535,400000;-6,972;-7,050;3,622;-3,763;7,646;;;
1,8115;-0,056;0,100;;;;2536,100000;-6,977;-7,050;3,623;-3,651;7,646;;;
1,8120;-0,066;0,066;;;;2536,800000;-6,972;-7,050;3,624;-3,543;7,641;;;
1,8125;-0,061;0,051;;;;2537,500000;-6,977;-7,050;3,625;-3,426;7,641;;;
1,8130;-0,056;0,022;;;;2538,200000;-6,977;-7,060;3,626;-3,324;7,641;;;
1,8135;-0,061;-0,007;;;;2538,900000;-6,972;-7,050;3,627;-3,206;7,646;;;
1,8140;-0,061;-0,032;;;;2539,600000;-6,977;-7,055;3,628;-3,099;7,641;;;
1,8145;-0,056;-0,051;;;;2540,300000;-6,972;-7,055;3,629;-2,996;7,646;;;
1,8150;-0,066;-0,076;;;;2541,000000;-6,977;-7,055;3,630;-2,884;7,641;;;
1,8155;-0,061;-0,105;;;;2541,700000;-6,972;-7,055;3,631;-2,791;7,636;;;
1,8160;-0,056;-0,120;;;;2542,400000;-6,977;-7,050;3,632;-2,679;7,651;;;
1,8165;-0,066;-0,144;;;;2543,100000;-6,982;-7,060;3,633;-2,581;7,641;;;
1,8170;-0,061;-0,173;;;;2543,800000;-6,972;-7,050;3,634;-2,479;7,646;;;
1,8175;-0,056;-0,193;;;;2544,500000;-6,982;-7,050;3,635;-2,376;7,646;;;
1,8180;-0,066;-0,212;;;;2545,200000;-6,972;-7,050;3,636;-2,278;7,646;;;
1,8185;-0,061;-0,247;;;;2545,900000;-6,977;-7,050;3,637;-2,176;7,651;;;
1,8190;-0,061;-0,266;;;;2546,600000;-6,972;-7,055;3,638;-2,083;7,651;;;
1,8195;-0,061;-0,286;;;;2547,300000;-6,977;-7,050;3,639;-1,985;7,651;;;
1,8200;-0,066;-0,315;;;;2548,000000;-6,977;-7,055;3,640;-1,888;7,646;;;
1,8205;-0,061;-0,335;;;;2548,700000;-6,972;-7,050;3,641;-1,800;7,641;;;
1,8210;-0,061;-0,354;;;;2549,400000;-6,977;-7,055;3,642;-1,702;7,651;;;
1,8215;-0,066;-0,388;;;;2550,100000;-6,977;-7,050;3,643;-1,609;7,646;;;
1,8220;-0,061;-0,408;;;;2550,800000;-6,977;-7,055;3,644;-1,516;7,651;;;
1,8225;-0,061;-0,427;;;;2551,500000;-6,977;-7,060;3,645;-1,424;7,651;;;
1,8230;-0,066;-0,457;;;;2552,200000;-6,977;-7,050;3,646;-1,341;7,651;;;
1,8235;-0,061;-0,481;;;;2552,900000;-6,982;-7,055;3,647;-1,248;7,651;;;
1,8240;-0,066;-0,501;;;;2553,600000;-6,972;-7,055;3,648;-1,155;7,651;;;
1,8245;-0,066;-0,530;;;;2554,300000;-6,982;-7,055;3,649;-1,072;7,656;;;
1,8250;-0,061;-0,554;;;;2555,000000;-6,972;-7,050;3,650;-0,984;7,656;;;
1,8255;-0,061;-0,574;;;;2555,700000;-6,977;-7,050;3,651;-0,906;7,651;;;
1,8260;-0,066;-0,603;;;;2556,400000;-6,977;-7,060;3,652;-0,813;7,656;;;
1,8265;-0,061;-0,628;;;;2557,100000;-6,977;-7,050;3,653;-0,730;7,651;;;
1,8270;-0,056;-0,642;;;;2557,800000;-6,982;-7,055;3,654;-0,652;7,656;;;
1,8275;-0,061;-0,676;;;;2558,500000;-6,972;-7,055;3,655;-0,564;7,656;;;
1,8280;-0,061;-0,696;;;;2559,200000;-6,977;-7,055;3,656;-0,486;7,656;;;
1,8285;-0,056;-0,720;;;;2559,900000;-6,972;-7,055;3,657;-0,403;7,661;;;
1,8290;-0,066;-0,740;;;;2560,600000;-6,977;-7,055;3,658;-0,325;7,651;;;
1,8295;-0,066;-0,774;;;;2561,300000;-6,977;-7,060;3,659;-0,247;7,661;;;
1,8300;-0,061;-0,789;;;;2562,000000;-6,972;-7,050;3,660;-0,164;7,661;;;
1,8305;-0,066;-0,813;;;;2562,700000;-6,982;-7,060;3,661;-0,095;7,656;;;
1,8310;-0,061;-0,838;;;;2563,400000;-6,977;-7,055;3,662;-0,012;7,661;;;
1,8315;-0,056;-0,862;;;;2564,100000;-6,977;-7,050;3,663;0,061;7,661;;;
1,8320;-0,061;-0,882;;;;2564,800000;-6,972;-7,050;3,664;0,139;7,661;;;
1,8325;-0,066;-0,911;;;;2565,500000;-6,972;-7,050;3,665;0,217;7,661;;;
1,8330;-0,061;-0,930;;;;2566,200000;-6,977;-7,055;3,666;0,281;7,661;;;
